international_ID;Charger station;Location;approx coordinates;Power;evse_uid;evse_id
SWE_75109;Circle K Orsa Trucks;Lissvägen 2, Orsa;"61°6'55.3""""N 14°37'34.1""""E";400 kW DC;a925dae7-504c-4a36-aba4-c1ac3ae33e71;SE*CKE*E45272*2
SWE_75109;Circle K Orsa Trucks;Lissvägen 2, Orsa;"61°6'55.3""""N 14°37'34.1""""E";400 kW DC;b9ac56b7-bf22-4534-af99-53833793f6a1;SE*CKE*E45271*2
SWE_75022;Preem Ödeshög Truck;Lievägen 2, Ödeshög;"58°13'56.8""""N 14°40'19.3""""E";400 kW DC;07aa7aa9-8567-4709-9838-07407a9abdbe;SE*PRM*EOH*578691*01
SWE_75022;Preem Ödeshög Truck;Lievägen 2, Ödeshög;"58°13'56.8""""N 14°40'19.3""""E";400 kW DC;619eba52-e137-4e08-8c9e-8bcad685dfcc;SE*PRM*EOH*578691*02
SWE_75022;Preem Ödeshög Truck;Lievägen 2, Ödeshög;"58°13'56.8""""N 14°40'19.3""""E";400 kW DC;9c921743-c564-4682-ab75-c8e39fb8119e;SE*PRM*EOH*578692*04
SWE_75022;Preem Ödeshög Truck;Lievägen 2, Ödeshög;"58°13'56.8""""N 14°40'19.3""""E";400 kW DC;bb947e32-69ed-4a09-becd-9c8ec0feb361;SE*PRM*EOH*578693*05
SWE_75022;Preem Ödeshög Truck;Lievägen 2, Ödeshög;"58°13'56.8""""N 14°40'19.3""""E";400 kW DC;f4a737cb-6e6c-4c50-967e-650a7da17da7;SE*PRM*EOH*578692*03
SWE_38988;OKQ8 Truck Skövde;Södra Aspelundsvägen 9, Skövde;"58°22'56.8""""N 13°52'48.1""""E";350 kW DC;SE*OKQ*E268074;SE*OKV*E268074
SWE_38988;OKQ8 Truck Skövde;Södra Aspelundsvägen 9, Skövde;"58°22'56.8""""N 13°52'48.1""""E";350 kW DC;SE*OKQ*E268075;SE*OKV*E268075
SWE_38988;OKQ8 Truck Skövde;Södra Aspelundsvägen 9, Skövde;"58°22'56.8""""N 13°52'48.1""""E";350 kW DC;SE*OKV*E268054;SE*OKV*E268054
SWE_38988;OKQ8 Truck Skövde;Södra Aspelundsvägen 9, Skövde;"58°22'56.8""""N 13°52'48.1""""E";350 kW DC;SE*OKV*E268055;SE*OKV*E268055
SWE_49512;Gävle Hamn - Tunga fordon;Fraktvägen 3, Gävle;"60°41'56.1""""N 17°12'12.8""""E";350 kW DC;SE*VIR*E221622;SE*VIR*E221622
SWE_49512;Gävle Hamn - Tunga fordon;Fraktvägen 3, Gävle;"60°41'56.1""""N 17°12'12.8""""E";350 kW DC;SE*VIR*E221623;SE*VIR*E221623
SWE_49512;Gävle Hamn - Tunga fordon;Fraktvägen 3, Gävle;"60°41'56.1""""N 17°12'12.8""""E";350 kW DC;SE*VIR*E221624;SE*VIR*E221624
SWE_49512;Gävle Hamn - Tunga fordon;Fraktvägen 3, Gävle;"60°41'56.1""""N 17°12'12.8""""E";350 kW DC;SE*VIR*E221628;SE*VIR*E221628
SWE_49512;Gävle Hamn - Tunga fordon;Fraktvägen 3, Gävle;"60°41'56.1""""N 17°12'12.8""""E";350 kW DC;SE*VIR*E221629;SE*VIR*E221629
SWE_49512;Gävle Hamn - Tunga fordon;Fraktvägen 3, Gävle;"60°41'56.1""""N 17°12'12.8""""E";350 kW DC;SE*VIR*E221630;SE*VIR*E221630
SWE_74692;Helsingborg VTC Safe Park | GITO;Trintegatan 2, 25368 Helsingborg;(56.019159,12.765043);150 kW DC;c-1HSabiDgJsK;SE*GTO*E1HSabiDgJsK
SWE_74692;Helsingborg VTC Safe Park | GITO;Trintegatan 2, 25368 Helsingborg;(56.019159,12.765043);150 kW DC;c-4S0l52Z3VpQ;SE*GTO*E4S0l52Z3VpQ
SWE_74692;Helsingborg VTC Safe Park | GITO;Trintegatan 2, 25368 Helsingborg;(56.019159,12.765043);150 kW DC;c-7dFEjcfqKXu;SE*GTO*E7dFEjcfqKXu
SWE_74692;Helsingborg VTC Safe Park | GITO;Trintegatan 2, 25368 Helsingborg;(56.019159,12.765043);150 kW DC;c-CThHrXxRF59;SE*GTO*ECThHrXxRF59
SWE_74692;Helsingborg VTC Safe Park | GITO;Trintegatan 2, 25368 Helsingborg;(56.019159,12.765043);150 kW DC;c-eQVlapqZxtf;SE*GTO*EeQVlapqZxtf
SWE_74692;Helsingborg VTC Safe Park | GITO;Trintegatan 2, 25368 Helsingborg;(56.019159,12.765043);150 kW DC;c-JI6BVvF7Lnu;SE*GTO*EJI6BVvF7Lnu
SWE_076015;Pilängsgatan 15;Pilängsgatan 15, 70227 Örebro;(59.24423,15.10438);350 kW DC;;
SWE_076015;Pilängsgatan 15;Pilängsgatan 15, 70227 Örebro;(59.24423,15.10438);350 kW DC;;
SWE_076015;Pilängsgatan 15;Pilängsgatan 15, 70227 Örebro;(59.24423,15.10438);350 kW DC;;
SWE_076015;Pilängsgatan 15;Pilängsgatan 15, 70227 Örebro;(59.24423,15.10438);350 kW DC;;
SWE_68575;Scania Sverige Helsingborg;Trintegatan 6, 25368 Helsingborg;(56.02028,12.771737);400 kW DC;58fc18f3-e141-43bf-b670-e7b4db318d9d;SE*TCS*E1019
SWE_68575;Scania Sverige Helsingborg;Trintegatan 6, 25368 Helsingborg;(56.02028,12.771737);400 kW DC;fa6c903d-f49d-4106-b7d5-ed52e211abbf;SE*TCS*E1020
SWE_74547;Scania Sverige Lund;Höjebro, Malmövägen 77, 22270 Lund;(55.68226,13.187574);400 kW DC;687e2494-f9e7-4747-9c5d-c645d0251e8c;SE*TCS*E1018
SWE_74547;Scania Sverige Lund;Höjebro, Malmövägen 77, 22270 Lund;(55.68226,13.187574);400 kW DC;e69d1c40-08c4-43ad-af08-b9bd6de8d4ea;SE*TCS*E1017
SWE_076783;Scania Sverige Jordbro;Silovägen 14, 13650 Jordbro;(59.154597,18.110274);400 kW DC;84e808fb-cef7-4f7f-b429-7cdc220a49f7;SE*TCS*E1016
SWE_076783;Scania Sverige Jordbro;Silovägen 14, 13650 Jordbro;(59.154597,18.110274);400 kW DC;fbb2accc-3855-4aef-921b-553358ae03c3;SE*TCS*E1015
SWE_077329;Scania Sverige Borås;Viaredsvägen 6, 50464 Borås;(57.70888,12.86502);400 kW DC;;
SWE_077329;Scania Sverige Borås;Viaredsvägen 6, 50464 Borås;(57.70888,12.86502);400 kW DC;;
SWE_75563;Scania Sverige Kungens Kurva;Kungens Kurvaleden 5, 14175 Kungens Kurva;(59.261734,17.900605);400 kW DC;3cd42337-bf30-4ab0-8b09-80eb71e75e21;SE*TCS*E1040
SWE_75563;Scania Sverige Kungens Kurva;Kungens Kurvaleden 5, 14175 Kungens Kurva;(59.261734,17.900605);400 kW DC;a55d6815-e355-4b68-9db1-e1ddf7ecd757;SE*TCS*E1041
SWE_68570;Scania Sverige Hising Backa;Exportgatan 37, 42246 Hisings Backa;(57.734493,11.988101);400 kW DC;9b82dbf8-24c1-4ea6-b830-bff1c198c3ad;SE*TCS*E1004
SWE_68570;Scania Sverige Hising Backa;Exportgatan 37, 42246 Hisings Backa;(57.734493,11.988101);400 kW DC;f6842a52-e7b4-4672-887f-ac4847abcf45;SE*TCS*E1003
SWE_68573;Scania Sverige Kallhäll;Skarprättarvägen 10, 17677 Järfälla;(59.465184,17.819223);400 kW DC;6ed8cb1a-28dc-4649-8d9b-fa8ec44e3ae4;SE*TCS*E1014
SWE_68573;Scania Sverige Kallhäll;Skarprättarvägen 10, 17677 Järfälla;(59.465184,17.819223);400 kW DC;e0a48bc8-bebd-4f03-b83b-b30fd2b47d1d;SE*TCS*E1013
SWE_078850;Scania Sverige Enköping;Varggatan 31, 74940 Enköping;(59.640303,17.146154);400 kW DC;969dd37c-53aa-4b82-a92b-af02dfce641c;SE*TCS*E1008
SWE_078850;Scania Sverige Enköping;Varggatan 31, 74940 Enköping;(59.640303,17.146154);400 kW DC;e8a557f8-84a0-424f-8e06-1d880479b7f6;SE*TCS*E1007
SWE_58340;Scania Sverige AB / Norrköping;Ströbogatan 32, 61634 Åby;(58.643149,16.173611);200 kW DC;4801371;DK*MON*E4801371
SWE_58340;Scania Sverige AB / Norrköping;Ströbogatan 32, 61634 Åby;(58.643149,16.173611);200 kW DC;4801373;DK*MON*E4801373
SWE_58340;Scania Sverige AB / Norrköping;Ströbogatan 32, 61634 Åby;(58.643149,16.173611);200 kW DC;4801375;DK*MON*E4801375
SWE_58340;Scania Sverige AB / Norrköping;Ströbogatan 32, 61634 Åby;(58.643149,16.173611);200 kW DC;4801376;DK*MON*E4801376
SWE_49127;Södra Killingvägen 10;Södra Killingvägen 10, 66334 Skoghall;(59.3305,13.4577);225 kW DC;;
SWE_49127;Södra Killingvägen 10;Södra Killingvägen 10, 66334 Skoghall;(59.3305,13.4577);225 kW DC;;
SWE_49127;Södra Killingvägen 10;Södra Killingvägen 10, 66334 Skoghall;(59.3305,13.4577);400 kW DC;;
SWE_49127;Södra Killingvägen 10;Södra Killingvägen 10, 66334 Skoghall;(59.3305,13.4577);400 kW DC;;
SWE_49127;Södra Killingvägen 10;Södra Killingvägen 10, 66334 Skoghall;(59.3305,13.4577);400 kW DC;;
SWE_49127;Södra Killingvägen 10;Södra Killingvägen 10, 66334 Skoghall;(59.3305,13.4577);400 kW DC;;
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;211c3893-8737-4b42-aff4-d7739da1f9aa;SE*PRM*EBL*558844*07
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;2de0587f-b8e5-4585-9ffd-4e013fa6c829;SE*PRM*EBL*558841*01
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;414657dc-ff29-40ea-8684-b079a5933fff;SE*PRM*EBL*558843*06
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;63e0840c-1177-441f-92d3-4a342e664791;SE*PRM*EBL*558842*03
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;8b56cf80-f9c8-46b4-9def-74006918a2f4;SE*PRM*EBL*558841*02
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;963ca62f-bda1-4eed-b143-f05dbb1ec6d8;SE*PRM*EBL*558843*05
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;a5e6f780-686f-47e1-86e7-d0a0b7ee8fd1;SE*PRM*EBL*558844*08
SWE_077266;Preem Örebro Berglunda Truck;Berglundavägen 20, 70236 Örebro;(59.235745,15.135644);400 kW DC;e4793bcb-accc-4b39-b1ae-c956e9e44fb6;SE*PRM*EBL*558842*04
SWE_077708;Circle K Truck Örebro Berglunda;Berglundavägen 3, 70227 Örebro;(59.237963,15.122381);400 kW DC;6cc22d78-bd67-4ce5-a43c-c16735c53878;SE*CKE*E50148*2
SWE_077708;Circle K Truck Örebro Berglunda;Berglundavägen 3, 70227 Örebro;(59.237963,15.122381);400 kW DC;9482f62e-ddfc-4b08-9be3-1468bb61da42;SE*CKE*E50148*1
SWE_077708;Circle K Truck Örebro Berglunda;Berglundavägen 3, 70227 Örebro;(59.237963,15.122381);400 kW DC;cc5ac2d1-8ee9-43a1-bd6b-d59f6175ac9a;SE*CKE*E50149*2
SWE_077708;Circle K Truck Örebro Berglunda;Berglundavägen 3, 70227 Örebro;(59.237963,15.122381);400 kW DC;d2ae6a5a-f690-4753-9314-2846dd871a85;SE*CKE*E50149*1
SWE_28031;Be-Ge Lastbilar;Södra Fabriksgatan 12, 57230 Oskarshamn;(57.256142,16.433768);300 kW DC;SE*VIR*E215474;SE*VIR*E215474
SWE_28031;Be-Ge Lastbilar;Södra Fabriksgatan 12, 57230 Oskarshamn;(57.256142,16.433768);300 kW DC;SE*VIR*E215475;SE*VIR*E215475
SWE_076564;Dingle Charge 500kW;Kallkärsvägen 21, 45561 Dingle;(58.533425,11.56925);500 kW DC;5823028;DK*MON*E5823028
SWE_076564;Dingle Charge 500kW;Kallkärsvägen 21, 45561 Dingle;(58.533425,11.56925);500 kW DC;5823030;DK*MON*E5823030
SWE_076564;Dingle Charge 500kW;Kallkärsvägen 21, 45561 Dingle;(58.533425,11.56925);500 kW DC;5823031;DK*MON*E5823031
SWE_076564;Dingle Charge 500kW;Kallkärsvägen 21, 45561 Dingle;(58.533425,11.56925);500 kW DC;5823032;DK*MON*E5823032
SWE_076564;Dingle Charge 500kW;Kallkärsvägen 21, 45561 Dingle;(58.533425,11.56925);500 kW DC;5823033;DK*MON*E5823033
SWE_076564;Dingle Charge 500kW;Kallkärsvägen 21, 45561 Dingle;(58.533425,11.56925);500 kW DC;5823035;DK*MON*E5823035
